,subject,predicate,object
3111,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6946,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6933
3112,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/16367,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3113,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/186633,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/32519
3114,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/69695,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3115,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/160499,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3116,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4473,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/284551
3117,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/466553,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3118,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/13190,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2727754
3119,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5940,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5935
3120,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4776,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4762
3121,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/82299,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52388
3122,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6447,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1206795
3123,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3913,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/163735
3124,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/133711,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3125,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30328,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3126,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7986,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489739
3127,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/36162,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/295125
3128,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/28781,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/76071
3129,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/31182,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7674
3130,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/55893,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3131,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/54333,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/909696
3132,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6821,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6820
3133,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/27703,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7953
3134,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/530134,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/55731
3135,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/977779,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/977775
3136,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/93133,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2726947
3137,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/174391,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6739
3138,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/16372,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3139,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6820,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3140,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/29695,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3141,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/41945,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/71274
3142,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3143,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/77658,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/116561
3144,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1723662,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3145,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/152158,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/77663
3146,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/35493,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3147,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/640623,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3148,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6560,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3149,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/131578,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/63710
3150,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/353258,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7953
3151,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5908,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5890
3152,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/39631,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/39630
3153,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8165,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8112
3154,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1485930,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/143752
3155,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/656902,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3156,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8384,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3157,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/124128,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3158,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/77707,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/77706
3159,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6675,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/116172
3160,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/27689,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7901
3161,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/64864,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3162,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8383,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8382
3163,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7421,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7419
3164,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/374083,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/374063
3165,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/29166,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/55745
3166,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52273,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52272
3167,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/129918,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/43697
3168,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/218471,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8365
3169,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489913,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489908
3170,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6553,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3171,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6599,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3172,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33283,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3173,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/141263,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3174,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5974,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5973
3175,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/199476,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1732206
3176,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/224134,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3177,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/981099,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3178,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52316,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3179,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/43813,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7190
3180,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489341,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3181,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5979,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3182,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/91882,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/71274
3183,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30361,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/218469
3184,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/44414,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/44413
3185,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7147,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33392
3186,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/705993,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/132598
3187,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8383,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3188,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/318676,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3189,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30301,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30300
3190,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/70405,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/50622
3191,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/29144,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3192,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/186625,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3193,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7203,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3194,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/220639,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6524
3195,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/37350,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3196,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4733,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4732
3197,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/31205,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6581
3198,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1400849,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1400848
3199,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6713,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3200,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/73375,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/39820
3201,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/161567,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3202,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/927612,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3203,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7401,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1955251
3204,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/105361,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3205,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/32443,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/41665
3206,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/324866,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/136181
3207,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2726947,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/451867
3208,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/186463,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3209,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/644998,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3210,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2233855,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3211,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/56722,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3212,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2692238,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3213,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1628324,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3214,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/29652,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/16365
3215,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/238069,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3688
3216,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/28771,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3217,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1293358,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3218,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/41438,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3219,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/743380,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3220,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/103033,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3221,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/36182,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/504567
3222,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/516892,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/78094
3223,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/86197,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3224,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2026525,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2026556
3225,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/47757,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/28781
3226,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489905,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3227,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6382,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3228,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30863,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489909
3229,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/208863,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/24952
3230,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/143734,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/143769
3231,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7600,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3232,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7982,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30725
3233,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/504569,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3234,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8431,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3235,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/689441,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3236,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/307061,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3237,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/88566,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5977
3238,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/55879,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2301119
3239,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8009,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8008
3240,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/126650,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6354
3241,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/41705,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489388
3242,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33371,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3243,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52638,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/45625
3244,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2510713,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3245,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4038,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3246,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8082,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/586240
3247,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33511,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3248,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/152158,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3249,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/41442,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3250,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33840,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3251,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33354,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3252,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/103866,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/103865
3253,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/57999,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/196984
3254,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7991,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3255,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/244977,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/197159
3256,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/161050,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3257,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/69679,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/216294
3258,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/61971,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3259,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30335,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3260,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/77707,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
